BudgetID,Financial_Year,PeriodKey,SegmentID,StandardItemID,FundID,CostCentreID,ProjectID,DetailedItemID,VoteID,Budget_Amount,Adjusted_Amount,Forecast_Amount,Budget_Version,Approval_Date
1758,2025,202408,1,7,3,9,,8,2,15176,44073,48710,1,7/1/2024
1759,2025,202409,1,4,1,27,,2,4,26287,25040,30498,1,7/1/2024
1760,2025,202407,5,2,3,39,,7,2,31802,36166,45887,1,7/1/2024
1761,2025,202408,3,7,3,37,,2,3,38467,29284,30272,1,7/1/2024
1762,2025,202407,3,2,4,34,,4,5,35653,12996,19796,1,7/1/2024
1763,2025,202408,2,1,4,9,,7,1,15498,37511,48443,1,7/1/2024
1764,2025,202408,2,7,4,10,,8,1,23585,26606,36970,1,7/1/2024
1765,2025,202408,4,7,3,31,,5,3,10062,45533,34764,1,7/1/2024
1766,2025,202407,3,5,2,36,,6,3,10245,15425,14157,1,7/1/2024
1767,2025,202408,4,8,1,39,,3,4,38790,33058,28685,1,7/1/2024
1768,2025,202408,5,6,4,28,,8,3,38995,49669,33112,1,7/1/2024
1769,2025,202409,1,7,2,37,,1,1,21660,38967,16376,1,7/1/2024
1770,2025,202407,2,4,1,36,,5,1,22119,34531,28516,1,7/1/2024
1771,2025,202409,3,8,3,10,,1,4,34625,22116,12037,1,7/1/2024
1772,2025,202408,4,8,2,30,,6,3,48182,11765,28384,1,7/1/2024
1773,2025,202409,3,2,4,25,,3,2,42251,35163,47085,1,7/1/2024
1774,2025,202408,4,7,2,4,,7,3,27709,42678,25456,1,7/1/2024
1775,2025,202407,4,1,4,18,,7,2,21318,22911,34504,1,7/1/2024
1776,2025,202407,2,5,3,24,,6,5,47677,33870,34299,1,7/1/2024
1777,2025,202407,4,7,3,22,,7,5,16601,49400,15470,1,7/1/2024
1778,2025,202407,4,1,3,30,,1,3,13724,23137,42042,1,7/1/2024
1779,2025,202408,5,2,4,34,,7,3,24069,13444,11889,1,7/1/2024
1780,2025,202409,5,5,3,1,,4,1,42829,48937,11025,1,7/1/2024
1781,2025,202408,3,6,2,22,,7,1,22971,32941,38004,1,7/1/2024
1782,2025,202408,2,2,1,5,,7,3,11049,11934,13814,1,7/1/2024
1783,2025,202408,4,2,2,15,,6,4,23030,15087,22076,1,7/1/2024
1784,2025,202408,4,6,4,39,,7,2,23085,43917,20214,1,7/1/2024
1785,2025,202407,4,5,4,22,,3,4,39569,41205,29742,1,7/1/2024
1786,2025,202408,4,5,1,21,,8,4,30883,16212,41895,1,7/1/2024
1787,2025,202407,1,5,3,16,,2,2,48468,24918,22110,1,7/1/2024
1788,2025,202407,4,6,2,9,,3,5,37842,15072,25486,1,7/1/2024
1789,2025,202408,1,1,1,38,,6,4,45671,16948,28255,1,7/1/2024
1790,2025,202409,4,2,3,29,,1,3,34438,20731,11407,1,7/1/2024
1791,2025,202408,3,2,1,11,,3,2,21561,20815,22147,1,7/1/2024
1792,2025,202407,1,8,1,33,,8,1,26358,10962,20710,1,7/1/2024
1793,2025,202408,5,3,2,28,,6,3,35293,36462,35174,1,7/1/2024
1794,2025,202407,2,4,2,38,,3,4,26441,10762,13942,1,7/1/2024
1795,2025,202409,2,8,1,38,,4,4,14013,14595,17093,1,7/1/2024
1796,2025,202408,3,7,3,21,,5,5,37275,46310,32666,1,7/1/2024
1797,2025,202407,2,8,4,11,,1,1,19906,18806,30164,1,7/1/2024
1798,2025,202408,3,2,2,39,,3,4,23498,36104,33737,1,7/1/2024
1799,2025,202409,5,4,3,17,,7,4,30004,27042,29702,1,7/1/2024
1800,2025,202408,3,6,3,7,,5,4,31933,42849,30632,1,7/1/2024
1801,2025,202409,5,4,1,11,,2,3,36940,10115,42062,1,7/1/2024
1802,2025,202408,2,5,1,23,,2,5,37548,43723,11038,1,7/1/2024
1803,2025,202407,3,1,3,28,,4,5,21807,41434,21128,1,7/1/2024
1804,2025,202407,3,7,4,34,,2,1,28852,49679,16357,1,7/1/2024
1805,2025,202407,1,5,2,8,,4,1,33412,36835,32748,1,7/1/2024
1806,2025,202407,4,6,1,5,,5,4,44375,27337,40580,1,7/1/2024
1807,2025,202407,3,1,2,16,,2,1,24905,14939,38707,1,7/1/2024
1808,2025,202408,4,1,2,12,,1,1,24772,37121,23641,1,7/1/2024
1809,2025,202408,1,3,1,14,,8,1,48882,32872,18136,1,7/1/2024
1810,2025,202408,4,7,1,34,,2,3,45862,39203,13789,1,7/1/2024
1811,2025,202408,4,2,4,39,,1,5,27220,23804,40324,1,7/1/2024
1812,2025,202409,2,8,2,34,,4,5,49736,44108,34151,1,7/1/2024
1813,2025,202408,1,5,1,4,,4,2,14864,34772,32849,1,7/1/2024
1814,2025,202408,4,1,1,31,,5,3,23262,25324,13009,1,7/1/2024
1815,2025,202408,1,8,4,28,,6,5,44569,31247,43115,1,7/1/2024
1816,2025,202407,5,8,1,34,,5,4,46696,48754,23846,1,7/1/2024
1817,2025,202408,1,3,3,24,,8,3,11224,38063,13637,1,7/1/2024
1818,2025,202408,4,5,3,11,,7,5,13112,45961,47631,1,7/1/2024
1819,2025,202409,1,4,4,39,,7,1,37409,19205,11221,1,7/1/2024
1820,2025,202408,3,2,3,2,,5,5,18802,36987,44335,1,7/1/2024
1821,2025,202407,2,5,2,5,,6,1,10780,15928,13135,1,7/1/2024
1822,2025,202408,3,6,3,7,,3,5,29040,26426,49728,1,7/1/2024
1823,2025,202409,1,5,3,27,,1,5,16728,22093,25703,1,7/1/2024
1824,2025,202408,1,7,4,28,,8,1,32388,13845,41356,1,7/1/2024
1825,2025,202407,4,8,2,23,,3,4,45670,13023,21759,1,7/1/2024
1826,2025,202409,3,1,4,26,,3,1,19708,41247,13199,1,7/1/2024
1827,2025,202409,1,2,2,26,,1,4,20992,28660,47564,1,7/1/2024
1828,2025,202407,2,6,4,23,,1,3,13565,44495,49821,1,7/1/2024
1829,2025,202409,2,1,3,2,,8,4,33940,42386,21325,1,7/1/2024
1830,2025,202408,4,3,2,3,,7,3,20836,27072,10657,1,7/1/2024
1831,2025,202407,1,1,3,30,,7,1,32564,21422,27906,1,7/1/2024
1832,2025,202409,4,5,1,3,,4,4,13594,45511,35426,1,7/1/2024
1833,2025,202408,1,2,4,31,,4,2,45018,18843,17583,1,7/1/2024
1834,2025,202408,1,5,1,21,,3,2,49830,26451,39618,1,7/1/2024
1835,2025,202409,5,8,3,5,,4,2,37272,44194,28707,1,7/1/2024
1836,2025,202408,1,1,4,26,,7,1,40304,41831,22792,1,7/1/2024
1837,2025,202407,3,8,3,40,,5,3,25885,18512,48224,1,7/1/2024
1838,2025,202409,2,1,2,17,,2,1,44746,24421,20373,1,7/1/2024
1839,2025,202407,4,7,1,29,,6,5,48975,42532,33582,1,7/1/2024
1840,2025,202407,1,2,1,21,,7,4,12338,38535,17338,1,7/1/2024
1841,2025,202407,4,7,4,37,,7,1,46260,17823,32432,1,7/1/2024
1842,2025,202409,5,2,4,35,,1,2,45226,45456,27273,1,7/1/2024
1843,2025,202408,5,8,3,40,,5,3,32999,14415,19543,1,7/1/2024
1844,2025,202409,5,3,2,25,,1,4,19965,49464,31432,1,7/1/2024
1845,2025,202409,3,7,4,11,,8,5,40912,42854,36672,1,7/1/2024
1846,2025,202409,1,4,3,18,,7,3,39424,40657,44145,1,7/1/2024
1847,2025,202409,1,5,2,15,,6,4,19358,10996,48674,1,7/1/2024
1848,2025,202407,1,7,1,30,,5,4,45175,41094,45835,1,7/1/2024
1849,2025,202408,3,6,4,26,,7,3,43968,28638,28329,1,7/1/2024
1850,2025,202409,5,4,1,33,,8,1,38348,16943,20524,1,7/1/2024
1851,2025,202407,1,6,3,2,,4,3,49546,39437,23217,1,7/1/2024
1852,2025,202408,4,6,3,22,,2,5,38615,20933,11925,1,7/1/2024
1853,2025,202409,5,8,2,25,,7,1,15305,10064,48373,1,7/1/2024
1854,2025,202407,2,6,3,20,,7,2,31006,41791,25560,1,7/1/2024
1855,2025,202408,1,4,4,7,,6,2,41608,14209,49954,1,7/1/2024
1856,2025,202407,1,5,1,36,,2,1,24014,39728,35406,1,7/1/2024
1857,2025,202407,5,2,4,11,,5,1,40909,49035,37157,1,7/1/2024
1858,2025,202407,1,4,4,20,,4,1,24704,49286,48090,1,7/1/2024
1859,2025,202409,5,4,1,3,,1,3,12543,42298,18866,1,7/1/2024
1860,2025,202408,3,5,4,35,,3,5,20111,36075,26803,1,7/1/2024
1861,2025,202409,4,2,2,3,,4,2,24830,28550,24590,1,7/1/2024
1862,2025,202408,1,7,2,38,,3,1,12626,43680,10972,1,7/1/2024
1863,2025,202409,4,3,2,39,,7,2,32722,28584,36810,1,7/1/2024
1864,2025,202407,5,7,1,33,,7,2,29237,42429,31324,1,7/1/2024
1865,2025,202407,1,5,4,22,,1,4,31121,17924,35114,1,7/1/2024
1866,2025,202407,5,5,2,8,,3,2,20213,43727,19944,1,7/1/2024
1867,2025,202408,4,5,1,17,,3,1,14495,12771,19306,1,7/1/2024
1868,2025,202408,3,1,1,40,,1,2,46843,18885,38728,1,7/1/2024
1869,2025,202408,4,4,2,27,,1,4,32471,43609,33162,1,7/1/2024
1870,2025,202408,2,6,1,6,,1,5,16171,47574,34244,1,7/1/2024
1871,2025,202409,4,2,3,3,,3,4,42749,21077,29855,1,7/1/2024
1872,2025,202408,3,2,2,21,,4,3,17155,44638,46400,1,7/1/2024
1873,2025,202407,3,8,2,13,,7,2,23939,28438,13398,1,7/1/2024
1874,2025,202407,1,5,3,36,,5,1,28393,11334,16829,1,7/1/2024
1875,2025,202408,2,5,4,32,,4,1,16320,34382,48592,1,7/1/2024
1876,2025,202408,1,7,1,11,,5,3,22753,18799,16360,1,7/1/2024
1877,2025,202408,3,7,2,12,,1,2,29589,25493,43297,1,7/1/2024
1878,2025,202408,2,6,2,35,,7,1,26539,45936,20066,1,7/1/2024
1879,2025,202408,4,6,2,9,,3,3,25282,17622,33329,1,7/1/2024
1880,2025,202409,3,7,3,26,,6,2,48259,24643,46524,1,7/1/2024
1881,2025,202407,4,3,2,40,,2,1,27407,20583,49418,1,7/1/2024
1882,2025,202408,1,3,3,8,,4,2,37601,22848,14801,1,7/1/2024
1883,2025,202409,1,8,1,16,,6,4,29565,20846,17208,1,7/1/2024
1884,2025,202407,4,6,1,12,,7,4,28291,17422,20425,1,7/1/2024
1885,2025,202409,1,2,3,5,,8,5,19920,24730,14667,1,7/1/2024
1886,2025,202407,2,1,1,21,,2,2,15335,16684,26319,1,7/1/2024
1887,2025,202408,2,4,2,1,,6,1,46903,24483,18861,1,7/1/2024
1888,2025,202409,4,2,2,16,,6,4,26740,36904,43966,1,7/1/2024
1889,2025,202409,1,6,3,33,,6,2,29877,26133,39364,1,7/1/2024
1890,2025,202407,1,6,4,6,,7,1,45643,40880,41162,1,7/1/2024
1891,2025,202409,1,3,4,15,,8,5,21178,34538,13481,1,7/1/2024
1892,2025,202408,3,5,3,4,,4,3,17984,25310,45820,1,7/1/2024
1893,2025,202407,3,1,3,37,,2,3,45159,41477,27102,1,7/1/2024
1894,2025,202409,3,6,2,2,,3,2,34931,29166,28082,1,7/1/2024
1895,2025,202408,3,8,3,4,,3,1,41156,39200,24529,1,7/1/2024
1896,2025,202409,1,7,1,3,,5,2,39983,44579,31628,1,7/1/2024
1897,2025,202409,5,8,2,18,,1,3,14232,25833,11298,1,7/1/2024
1898,2025,202408,2,5,2,33,,4,3,25572,16485,20989,1,7/1/2024
1899,2025,202409,2,4,3,9,,7,1,17975,27475,23419,1,7/1/2024
1900,2025,202407,1,2,4,26,,3,3,43521,28447,36193,1,7/1/2024
1901,2025,202408,4,3,3,31,,8,5,38618,25045,43918,1,7/1/2024
1902,2025,202408,5,7,4,10,,8,2,35906,34032,40387,1,7/1/2024
1903,2025,202409,3,3,2,38,,4,3,34840,19955,30699,1,7/1/2024
1904,2025,202408,4,6,1,18,,1,2,14341,44675,39761,1,7/1/2024
1905,2025,202408,2,8,3,5,,5,5,33120,10060,48167,1,7/1/2024
1906,2025,202408,4,3,4,27,,7,3,21412,48066,13756,1,7/1/2024
1907,2025,202408,1,5,1,32,,5,4,24438,23565,42967,1,7/1/2024
1908,2025,202409,3,1,2,29,,8,3,11799,23031,20707,1,7/1/2024
1909,2025,202407,2,7,1,14,,6,2,21826,16332,16780,1,7/1/2024
1910,2025,202408,2,7,1,18,,4,1,39614,32076,30024,1,7/1/2024
1911,2025,202408,3,2,4,16,,6,3,30642,16969,24839,1,7/1/2024
1912,2025,202408,3,3,3,20,,4,4,20759,15776,22752,1,7/1/2024
1913,2025,202409,1,8,4,23,,6,2,25914,38678,14008,1,7/1/2024
1914,2025,202407,5,5,2,16,,4,1,22188,42979,24349,1,7/1/2024
1915,2025,202409,2,5,3,14,,8,3,34427,43380,11316,1,7/1/2024
1916,2025,202407,1,1,4,31,,5,4,47688,42605,46255,1,7/1/2024
1917,2025,202409,5,3,1,22,,5,4,47229,38248,12065,1,7/1/2024
1918,2025,202409,3,5,2,26,,4,5,49917,39134,11706,1,7/1/2024
1919,2025,202407,2,6,2,20,,8,4,41606,19084,41631,1,7/1/2024
1920,2025,202408,2,5,2,37,,8,2,17583,30592,47647,1,7/1/2024
1921,2025,202408,4,1,3,6,,8,5,40650,12486,17583,1,7/1/2024
1922,2025,202407,1,1,4,18,,2,1,10864,26766,31804,1,7/1/2024
1923,2025,202409,1,2,3,31,,4,5,37337,11932,26263,1,7/1/2024
1924,2025,202408,1,7,1,17,,3,4,22318,26912,21451,1,7/1/2024
1925,2025,202407,2,7,1,5,,3,4,20105,20413,28478,1,7/1/2024
1926,2025,202407,3,2,3,23,,7,1,34589,42943,46880,1,7/1/2024
1927,2025,202408,5,2,3,14,,2,3,36045,33541,46740,1,7/1/2024
1928,2025,202407,1,5,1,21,,5,1,40626,12514,13744,1,7/1/2024
1929,2025,202409,4,8,2,22,,5,4,16814,14976,33135,1,7/1/2024
1930,2025,202409,1,5,4,33,,8,5,33399,32265,40558,1,7/1/2024
1931,2025,202408,2,7,2,24,,1,2,13269,28346,19937,1,7/1/2024
1932,2025,202408,4,6,1,6,,7,2,31298,37894,28467,1,7/1/2024
1933,2025,202408,4,4,4,26,,2,4,39252,12412,24556,1,7/1/2024
1934,2025,202409,5,1,2,16,,2,2,11271,37881,20549,1,7/1/2024
1935,2025,202408,5,7,1,14,,6,5,28604,19056,43304,1,7/1/2024
1936,2025,202409,5,6,2,24,,2,3,35920,49376,37987,1,7/1/2024
1937,2025,202409,4,3,3,9,,3,3,37079,23817,23770,1,7/1/2024
1938,2025,202408,2,4,3,8,,1,1,35306,17400,14938,1,7/1/2024
1939,2025,202409,1,2,3,18,,5,3,16594,46662,47350,1,7/1/2024
1940,2025,202409,5,4,4,27,,7,2,34920,29457,28544,1,7/1/2024
1941,2025,202407,1,4,3,26,,7,2,13847,32223,35307,1,7/1/2024
1942,2025,202407,5,7,4,30,,7,5,40367,25716,13360,1,7/1/2024
1943,2025,202407,5,5,1,10,,8,2,28217,36253,19308,1,7/1/2024
1944,2025,202408,3,4,1,39,,8,1,41186,21557,22058,1,7/1/2024
1945,2025,202409,5,4,4,11,,3,2,41953,39278,41423,1,7/1/2024
1946,2025,202408,1,8,2,33,,3,1,49794,26555,28495,1,7/1/2024
1947,2025,202409,1,2,1,16,,7,4,33518,23849,48120,1,7/1/2024
1948,2025,202409,3,4,3,37,,5,2,34598,22483,49966,1,7/1/2024
1949,2025,202408,5,1,4,26,,4,2,39033,11851,15196,1,7/1/2024
1950,2025,202407,2,1,4,34,,4,3,30242,23626,47508,1,7/1/2024
1951,2025,202407,1,1,2,36,,7,2,15319,38536,15757,1,7/1/2024
1952,2025,202408,2,8,1,22,,5,4,42863,32886,48086,1,7/1/2024
1953,2025,202407,4,7,4,6,,5,2,45411,40420,14175,1,7/1/2024
1954,2025,202408,5,3,3,20,,8,2,16860,15677,38260,1,7/1/2024
1955,2025,202409,3,5,3,23,,8,5,13118,12693,38335,1,7/1/2024
1956,2025,202408,5,1,3,38,,7,4,49200,12271,43520,1,7/1/2024
1957,2025,202407,4,4,1,4,,3,4,40848,10834,40871,1,7/1/2024
1958,2025,202409,3,4,2,30,,3,1,29299,35282,38402,1,7/1/2024
1959,2025,202407,1,8,1,23,,1,5,30310,20284,27516,1,7/1/2024
1960,2025,202407,2,5,3,5,,4,4,30014,35353,11451,1,7/1/2024
1961,2025,202407,5,4,2,12,,4,3,12649,30706,49958,1,7/1/2024
1962,2025,202407,3,2,4,14,,6,1,31189,45933,34716,1,7/1/2024
1963,2025,202408,4,2,3,8,,6,1,44764,15370,41240,1,7/1/2024
1964,2025,202408,4,5,3,14,,3,3,35468,37933,18024,1,7/1/2024
1965,2025,202408,4,4,1,24,,5,5,27765,40082,39413,1,7/1/2024
1966,2025,202407,5,5,2,31,,6,2,47151,35362,33662,1,7/1/2024
1967,2025,202407,5,8,1,23,,8,3,42763,38735,22533,1,7/1/2024
1968,2025,202408,3,7,1,12,,5,5,48508,41387,37239,1,7/1/2024
1969,2025,202407,2,5,2,20,,1,5,42227,39698,23496,1,7/1/2024
1970,2025,202407,1,2,3,21,,2,5,44031,44589,45558,1,7/1/2024
1971,2025,202409,2,1,1,36,,1,5,16423,11631,15372,1,7/1/2024
1972,2025,202408,4,8,3,38,,6,5,47400,35322,42041,1,7/1/2024
1973,2025,202407,5,3,3,3,,4,2,19166,49705,28216,1,7/1/2024
1974,2025,202407,2,6,1,8,,5,4,20758,42758,38889,1,7/1/2024
1975,2025,202407,5,8,3,28,,6,3,33472,45658,35590,1,7/1/2024
1976,2025,202409,3,7,1,13,,4,2,12593,45604,21001,1,7/1/2024
1977,2025,202409,2,1,4,15,,1,3,31479,45712,28299,1,7/1/2024
1978,2025,202407,1,5,3,20,,3,5,47639,18587,28984,1,7/1/2024
1979,2025,202407,2,1,1,16,,4,1,27688,21189,17569,1,7/1/2024
1980,2025,202409,4,7,1,26,,4,1,12191,34620,24065,1,7/1/2024
1981,2025,202409,3,3,3,22,,1,5,49340,47176,24466,1,7/1/2024
1982,2025,202407,5,5,2,18,,5,5,46628,23269,45193,1,7/1/2024
1983,2025,202407,5,5,2,17,,5,2,30770,38402,14752,1,7/1/2024
1984,2025,202407,2,5,1,15,,8,5,33450,20560,39979,1,7/1/2024
1985,2025,202408,2,3,1,9,,8,4,32008,33707,32664,1,7/1/2024
1986,2025,202409,3,4,3,27,,3,2,45686,31445,29114,1,7/1/2024
1987,2025,202409,5,7,4,28,,4,3,16028,28176,48457,1,7/1/2024
1988,2025,202407,5,8,3,33,,5,2,49648,36707,46126,1,7/1/2024
1989,2025,202408,5,6,1,35,,2,4,41554,11163,20384,1,7/1/2024
1990,2025,202409,2,6,3,33,,5,1,43090,30779,43297,1,7/1/2024
1991,2025,202408,2,1,2,32,,8,4,10796,41729,20967,1,7/1/2024
1992,2025,202409,2,4,2,21,,2,1,47289,32798,13615,1,7/1/2024
1993,2025,202408,2,2,2,5,,8,3,16739,26848,16034,1,7/1/2024
1994,2025,202409,4,2,3,12,,2,3,16799,21980,34973,1,7/1/2024
1995,2025,202409,2,7,3,35,,7,4,17488,20604,30765,1,7/1/2024
1996,2025,202409,4,6,2,25,,7,3,46328,47838,22894,1,7/1/2024
1997,2025,202407,4,2,3,38,,5,1,19665,40966,34142,1,7/1/2024
1998,2025,202408,3,4,1,25,,7,5,40012,22720,32383,1,7/1/2024
1999,2025,202409,4,7,2,25,,2,2,49716,13751,27518,1,7/1/2024
2000,2025,202407,1,6,3,10,,6,5,14383,28584,38102,1,7/1/2024
2001,2025,202408,5,2,1,7,,6,4,13454,48983,24678,1,7/1/2024
2002,2025,202408,3,2,4,19,,6,2,35264,11090,13818,1,7/1/2024
2003,2025,202408,4,8,2,17,,4,5,24298,22993,39599,1,7/1/2024
2004,2025,202408,1,6,3,12,,6,1,17229,39895,37959,1,7/1/2024
2005,2025,202408,5,4,1,23,,3,2,12571,44545,48917,1,7/1/2024
2006,2025,202407,3,3,4,3,,6,3,23296,49625,26546,1,7/1/2024
2007,2025,202407,1,8,3,21,,5,1,38709,48065,34690,1,7/1/2024
2008,2025,202408,3,3,3,39,,8,2,38159,44177,26189,1,7/1/2024
2009,2025,202407,3,5,3,3,,7,2,39493,26435,15685,1,7/1/2024
2010,2025,202407,2,8,4,29,,8,4,26934,44960,18374,1,7/1/2024
2011,2025,202407,3,4,1,33,,6,1,35382,35421,37246,1,7/1/2024
2012,2025,202409,4,4,4,24,,4,1,26981,15996,44997,1,7/1/2024
2013,2025,202408,4,8,2,40,,3,5,11272,45247,11548,1,7/1/2024
2014,2025,202409,4,1,1,9,,4,5,12592,36205,47275,1,7/1/2024
2015,2025,202407,4,3,4,21,,7,4,20051,17650,24202,1,7/1/2024
2016,2025,202408,5,6,3,39,,2,1,10047,27246,44147,1,7/1/2024
2017,2025,202409,5,6,4,40,,3,1,34121,13112,21277,1,7/1/2024
2018,2025,202407,5,6,3,34,,4,4,38441,36985,31375,1,7/1/2024
2019,2025,202408,3,4,3,7,,7,2,39786,20995,47346,1,7/1/2024
2020,2025,202408,2,3,2,13,,5,5,33853,11314,20865,1,7/1/2024
2021,2025,202409,5,5,1,6,,7,2,12675,34833,44262,1,7/1/2024
2022,2025,202408,5,4,1,29,,8,5,38429,19410,22190,1,7/1/2024
2023,2025,202407,3,8,1,33,,2,3,29292,36731,40148,1,7/1/2024
2024,2025,202408,4,2,4,12,,6,1,24540,26807,18498,1,7/1/2024
2025,2025,202407,5,6,2,9,,4,4,29317,31664,37149,1,7/1/2024
2026,2025,202408,4,4,4,19,,5,1,17779,37531,38451,1,7/1/2024
2027,2025,202407,5,6,1,40,,1,1,27320,10601,10943,1,7/1/2024
2028,2025,202409,4,8,2,22,,3,3,21123,11190,34862,1,7/1/2024
2029,2025,202407,5,3,1,20,,3,4,47390,25741,16718,1,7/1/2024
2030,2025,202407,4,2,2,18,,5,2,43431,38480,24997,1,7/1/2024
2031,2025,202407,4,6,2,13,,2,4,29435,33459,47652,1,7/1/2024
2032,2025,202407,2,5,2,10,,2,2,45284,30751,21037,1,7/1/2024
2033,2025,202407,1,7,1,19,,6,4,17895,45895,37188,1,7/1/2024
2034,2025,202407,4,6,4,11,,6,4,29715,11916,39944,1,7/1/2024
2035,2025,202408,5,8,2,16,,7,3,47068,38017,36237,1,7/1/2024
2036,2025,202409,1,2,1,31,,6,5,21647,26134,33470,1,7/1/2024
2037,2025,202407,2,8,3,3,,8,3,44171,33397,28347,1,7/1/2024
2038,2025,202409,3,5,1,39,,5,5,31908,46757,17376,1,7/1/2024
2039,2025,202407,1,3,3,17,,5,2,42243,33091,32333,1,7/1/2024
2040,2025,202408,5,1,4,15,,7,1,15066,37824,10663,1,7/1/2024
2041,2025,202409,4,8,4,22,,6,4,33413,33618,47936,1,7/1/2024
2042,2025,202408,3,4,4,27,,7,1,19247,19390,16078,1,7/1/2024
2043,2025,202409,1,6,4,17,,5,2,22646,40131,22029,1,7/1/2024
2044,2025,202409,1,8,2,6,,6,1,35860,46369,12929,1,7/1/2024
2045,2025,202408,3,1,4,31,,2,4,15154,36871,46087,1,7/1/2024
2046,2025,202408,5,2,2,8,,2,4,40967,22190,42095,1,7/1/2024
2047,2025,202407,3,2,1,3,,3,1,13505,40095,43019,1,7/1/2024
2048,2025,202407,1,3,1,1,,1,5,47331,42999,43356,1,7/1/2024
2049,2025,202409,2,4,1,8,,2,2,23505,42482,21509,1,7/1/2024
2050,2025,202407,4,6,3,14,,2,2,14368,11708,33981,1,7/1/2024
2051,2025,202408,2,3,1,5,,2,1,13757,46827,15661,1,7/1/2024
2052,2025,202407,5,1,3,33,,7,2,28019,32890,30724,1,7/1/2024
2053,2025,202408,1,6,2,16,,7,3,35663,41844,29845,1,7/1/2024
2054,2025,202407,1,4,1,29,,6,5,13971,39398,15431,1,7/1/2024
2055,2025,202409,4,1,4,29,,3,4,43703,33175,26644,1,7/1/2024
2056,2025,202409,4,8,4,30,,3,3,35348,14440,27659,1,7/1/2024
2057,2025,202408,1,6,2,21,,3,3,29058,17813,14228,1,7/1/2024
2058,2025,202409,2,8,1,31,,4,2,32209,24472,32704,1,7/1/2024
2059,2025,202409,5,1,2,25,,6,2,32677,10066,19040,1,7/1/2024
2060,2025,202407,1,1,2,40,,6,1,18886,16944,23823,1,7/1/2024
2061,2025,202407,4,5,4,21,,4,2,26082,24916,35834,1,7/1/2024
2062,2025,202408,3,4,2,36,,1,3,17467,14445,33582,1,7/1/2024
2063,2025,202408,4,5,2,16,,5,5,36183,49931,31816,1,7/1/2024
2064,2025,202407,2,8,3,26,,5,5,14919,19687,41050,1,7/1/2024
2065,2025,202409,1,4,2,14,,2,3,25656,18217,15396,1,7/1/2024
2066,2025,202407,3,2,1,6,,7,3,27179,17742,32549,1,7/1/2024
2067,2025,202408,2,3,2,2,,5,5,43622,10589,26944,1,7/1/2024
2068,2025,202409,3,3,1,26,,3,1,26847,47714,25258,1,7/1/2024
2069,2025,202407,2,7,2,8,,6,4,44089,26910,35353,1,7/1/2024
2070,2025,202407,4,1,1,14,,2,3,17099,35335,17407,1,7/1/2024
2071,2025,202407,5,4,1,3,,5,5,48035,21375,44784,1,7/1/2024
2072,2025,202408,1,5,3,1,,3,5,16460,28196,11120,1,7/1/2024
2073,2025,202407,4,7,1,15,,3,1,42295,38417,17784,1,7/1/2024
2074,2025,202407,3,4,1,3,,7,4,13478,32363,48497,1,7/1/2024
2075,2025,202407,2,7,1,13,,6,2,36215,25966,41212,1,7/1/2024
2076,2025,202407,3,5,4,37,,3,3,48055,17821,39750,1,7/1/2024
2077,2025,202408,2,2,1,19,,7,2,14456,22210,12651,1,7/1/2024
2078,2025,202409,1,7,2,19,,5,5,23675,48543,35323,1,7/1/2024
2079,2025,202409,5,8,1,27,,3,1,25553,48024,38811,1,7/1/2024
2080,2025,202407,4,7,4,28,,5,5,12095,34635,12351,1,7/1/2024
2081,2025,202408,1,4,2,20,,6,5,35095,43596,42521,1,7/1/2024
2082,2025,202409,2,5,4,22,,1,1,23980,43101,42928,1,7/1/2024
2083,2025,202409,5,2,4,40,,6,1,38909,30685,27521,1,7/1/2024
2084,2025,202408,1,7,2,21,,5,3,33970,39641,25676,1,7/1/2024
2085,2025,202408,3,7,2,37,,3,4,23038,38598,38458,1,7/1/2024
2086,2025,202408,5,5,1,8,,5,2,10124,42773,11389,1,7/1/2024
2087,2025,202407,3,4,2,36,,6,3,47204,21876,13164,1,7/1/2024
2088,2025,202408,1,3,4,33,,5,4,31661,48368,41758,1,7/1/2024
2089,2025,202408,1,8,2,34,,3,4,10397,45030,39431,1,7/1/2024
2090,2025,202407,2,6,2,4,,5,3,13267,29801,45479,1,7/1/2024
2091,2025,202407,5,8,3,40,,5,2,16167,13535,40725,1,7/1/2024
2092,2025,202407,2,3,2,22,,5,5,17935,45306,14219,1,7/1/2024
2093,2025,202407,3,6,1,23,,7,2,26854,34158,16601,1,7/1/2024
2094,2025,202408,1,4,4,38,,7,4,36466,48804,35558,1,7/1/2024
2095,2025,202408,2,3,3,23,,4,3,24006,33324,34105,1,7/1/2024
2096,2025,202409,4,8,4,38,,7,1,38361,40128,17758,1,7/1/2024
2097,2025,202407,5,7,1,40,,6,2,48639,15266,18859,1,7/1/2024
2098,2025,202407,1,4,2,14,,7,2,48452,20856,20071,1,7/1/2024
2099,2025,202408,4,1,2,25,,8,4,26555,25046,37727,1,7/1/2024
2100,2025,202407,4,5,4,30,,6,1,44466,26412,49010,1,7/1/2024
2101,2025,202408,2,1,1,25,,3,2,21820,41774,39457,1,7/1/2024
2102,2025,202408,2,6,1,7,,3,4,20022,25050,33767,1,7/1/2024
2103,2025,202408,3,2,4,31,,6,3,33682,35208,38175,1,7/1/2024
2104,2025,202408,5,1,4,12,,6,3,47878,42565,27706,1,7/1/2024
